Mouse ID,Embedding
Day 14_Y8-4-R.png,"[ 0.27118245  2.5842     -2.213205    2.7878528   1.5997055   0.18307097
 -1.1984408  -0.76458144 -2.3082273  -0.9400207   1.7139548   1.4320209
 -2.568254    0.11060695 -2.601338   -0.34467033]"
Day 7_Y8-4-R.png,"[-0.9297988   2.1373     -0.5831987   1.1991965   1.9132612   0.22677214
 -0.5658253   0.3490712  -2.1881623  -1.612638    1.8049495   0.6012205
 -1.3794934  -0.04064618 -1.576573    0.5805378 ]"
Day 9_A8-1-L.png,"[-0.4655607   2.24488    -1.090701    1.8638747   1.8870718   0.24475983
 -0.70586836 -0.35451394 -1.9275368  -1.1738738   1.5746422   0.7230236
 -1.8345706  -0.11964366 -1.9371157   0.04214103]"
Day 4_A8-1-L.png,"[-2.5919883  -1.2020369   2.7517304  -3.2600996   0.3772203   0.22331208
  0.9157157   1.9883262   0.14556335 -1.7076049   0.5274881  -1.4214822
  2.1513615   0.10857995  2.4942138   1.17464   ]"
Day 12_A8-1-L.png,"[-0.53423107  1.1676449  -0.50288844  0.6616709   1.4129652   0.28969237
 -0.3621754   0.13484845 -1.1753979  -0.9270942   1.0415599   0.341303
 -1.0441017  -0.08863626 -0.9663742   0.10016109]"
Day 1_A8-1-L.png,"[-0.72030604 -2.0212374   1.8956034  -2.0584974  -1.5194614  -0.23492709
  0.90490484  0.9214482   2.0025935   0.7054261  -1.3107977  -1.4219308
  2.2651386  -0.05023915  2.3458686   0.13662612]"
Day 2_Y8-4-R.png,"[-0.12423716 -1.2750416   0.8679801  -1.4209049  -0.4845929   0.09063917
  0.6380445   0.17866269  1.3464799   0.4253289  -0.89810836 -0.7224056
  0.814218   -0.21801303  1.2002556  -0.07280111]"
Day 11_Y8-4-R.png,"[ 0.69604504  2.4453497  -2.2921345   2.983239    1.3656693   0.08843391
 -1.2420868  -1.0527941  -2.1068866  -0.5977746   1.4142958   1.705482
 -2.5635617   0.14358702 -2.614583   -0.4658638 ]"
Day 14_Y8-4-L.png,"[ 0.7079873   2.5660615  -2.5909338   3.1376708   1.4054886   0.16491742
 -1.3819969  -1.0849633  -2.2666924  -0.63682574  1.591558    1.7128426
 -2.7831209   0.17156796 -2.8564515  -0.6548429 ]"
Day 7_Y8-4-L.png,"[-0.6794909   1.6544013  -0.5531132   0.89194876  1.8540999   0.31624565
 -0.49882293  0.13452694 -1.7319578  -1.4159483   1.4380493   0.5634835
 -1.3678244  -0.06000509 -1.32847     0.3022185 ]"
Day 9_A8-1-R.png,"[-0.5314776  -0.3315032   0.62004614 -0.7519291   0.24809027  0.16302647
  0.30808347  0.24866758  0.47138387 -0.18601824 -0.05590388 -0.4092949
  0.3623506  -0.17429496  0.5611215   0.0901218 ]"
Day 4_A8-1-R.png,"[-2.4005387  -1.205463    2.6618679  -3.0574272   0.19593848  0.1615888
  0.89255357  1.9961265   0.3338988  -1.4795793   0.40609717 -1.5201526
  2.2177248   0.08257373  2.460562    1.1713865 ]"
Day 12_A8-1-R.png,"[-1.1654897   1.4404165  -0.01971405  0.41560954  1.6073215   0.2735383
 -0.28376508  0.6284521  -1.5882933  -1.5089327   1.5125452   0.18549955
 -0.76816535 -0.03319567 -0.81362414  0.554657  ]"
Day 1_A8-1-R.png,"[-1.0587492   1.5473037  -0.17242062  0.5923059   1.5937117   0.27056876
 -0.36574107  0.3732369  -1.6065749  -1.4436018   1.5011371   0.31239703
 -0.9520712  -0.04338013 -0.93918216  0.40713173]"
Day 2_Y8-4-L.png,"[ 0.1381129  -1.3801339   0.8493978  -1.3926439  -0.5484185   0.06085904
  0.7145968   0.0630834   1.5571328   0.7247428  -1.0941048  -0.694758
  0.8821111  -0.1994476   1.2020115  -0.11894497]"
Day 11_Y8-4-L.png,"[ 1.0557331   2.792243   -2.8657258   3.6239276   1.5204351   0.12227593
 -1.4792778  -1.3440018  -2.4745915  -0.49143726  1.5546752   1.999718
 -3.0393393   0.14705724 -3.173289   -0.6984025 ]"
Day 5_Y8-4-L.png,"[-1.0123204  -0.09911858  0.48241428 -1.7875096   2.0985365   0.7429246
  0.19961664  0.55463916 -1.0458562  -1.7843119   1.1747689   0.17153382
 -0.34299526 -0.03088635  0.20908992  0.536119  ]"
Day 15_A8-1-R.png,"[ 0.3561936   2.3649645  -1.9478785   2.5887802   1.495695    0.20663498
 -1.1319205  -0.80906934 -2.02547    -0.7801222   1.591654    1.35989
 -2.3866363   0.10008502 -2.3070052  -0.58084613]"
Day 6_A8-1-R.png,"[-0.7571142  -0.6663389   0.7615757  -1.7788644   1.0443081   0.50269336
  0.36717635  0.32073864 -0.03621065 -1.0648242   0.35171095 -0.24143702
  0.15152062 -0.06190352  0.8695023   0.33149186]"
Day 8_Y8-4-L.png,"[-1.1425875   2.0584936  -0.33019817  0.9932009   1.8778849   0.23822397
 -0.48519394  0.40696824 -2.146545   -1.6990137   1.807562    0.43667385
 -1.2320974  -0.06224634 -1.3885431   0.6358835 ]"
Day 3_A8-1-R.png,"[ 1.2511467  -3.7031279   1.6584098  -2.453652   -3.1937118  -0.41294473
  1.3918481  -0.21788536  4.0836415   2.8308747  -3.503866   -1.6469412
  2.6602752  -0.32226357  3.0062964  -0.5480199 ]"
Day 10_A8-1-R.png,"[-1.8070738   1.3918067   0.7107872  -0.25388682  1.6295195   0.2526885
 -0.01481478  1.1653569  -1.6352537  -1.8954844   1.6463536  -0.27542025
 -0.24764559 -0.06621328 -0.35635367  1.1031939 ]"
Day 13_Y8-4-L.png,"[ 1.9238942   2.5368366  -3.4380023   4.094127    0.94091606 -0.02332767
 -1.7477988  -1.9631076  -1.9477394   0.37267295  1.082405    2.2679458
 -3.0600495   0.35745996 -3.2931368  -1.3152173 ]"
Day 0_Y8-4-L.png,"[ 0.48153836 -1.5366731   0.86177236 -0.6182017  -1.8069662  -0.36993614
  0.73870564  0.1604209   2.4584444   1.8126441  -1.9511958  -1.1313112
  1.6088225  -0.30207488  1.300947   -0.31809926]"
Day 13_A8-1-R.png,"[-0.8244964   1.2580514  -0.07962284  0.5122767   1.4655617   0.23125361
 -0.22424889  0.23897393 -1.2745637  -1.1248269   1.1124047   0.15304029
 -0.82976425 -0.13476977 -0.8780884   0.51604545]"
Day 0_A8-1-R.png,"[-2.2719276  -0.3162463   2.1584709  -2.1190019   0.52390796  0.14943293
  0.76993227  1.9279577  -0.01892833 -1.3292295   0.6507239  -1.3336136
  1.5727844  -0.0486088   1.4769328   1.3720737 ]"
Day 3_Y8-4-L.png,"[-0.40211308 -0.52442384  0.27321646 -1.6868671   1.4721465   0.61528116
  0.20270938  0.26596197 -0.424823   -1.1178629   0.54797035  0.14827767
 -0.25044522 -0.01555056  0.400241    0.24836008]"
Day 10_Y8-4-L.png,"[ 0.33779103  2.660117   -2.089407    2.9387736   1.9560353   0.26209375
 -1.1514945  -0.9586667  -2.1902623  -0.8396784   1.6446728   1.4712758
 -2.6958764  -0.03431328 -2.7009978  -0.52885956]"
Day 15_Y8-4-L.png,"[ 1.6996194   2.4227998  -3.2727711   3.9703965   1.0319426   0.12675934
 -1.6016983  -1.7869385  -1.7032833   0.3372048   1.033451    2.0232036
 -3.2735362   0.2127146  -3.0264435  -1.7007576 ]"
Day 6_Y8-4-L.png,"[-1.5234478   1.220005    0.44584942 -0.07629143  1.472239    0.23243272
 -0.09577078  0.9918987  -1.5217954  -1.6925541   1.4611872  -0.11875893
 -0.30580303 -0.03635624 -0.40293983  0.90897316]"
Day 8_A8-1-R.png,"[-1.8001521   1.1980841   0.80462277 -0.42137396  1.520143    0.24133982
  0.04970215  1.2091327  -1.5139762  -1.825031    1.5544671  -0.34830168
 -0.0985757  -0.04718704 -0.20699173  1.1037189 ]"
Day 5_A8-1-R.png,"[-1.0915626  -2.0826836   1.7092459  -4.6227727   2.1847494   1.0346624
  0.7230533   0.8303828  -0.58713526 -2.4002752   0.83303106 -0.07108574
  0.5659012   0.15399523  1.9147265   0.97463363]"
Day 2_A8-1-R.png,"[-1.4542718  -2.4129615   2.1903203  -5.156748    1.9759203   1.0513873
  1.0121908   1.1159378  -0.34787467 -2.4808574   0.80093545 -0.42663556
  1.0150429   0.08710159  2.3723812   1.1957997 ]"
Day 11_A8-1-R.png,"[-1.0089962   1.9631603  -0.3758066   1.1225774   1.8813875   0.25384465
 -0.4705703   0.15660249 -1.7679282  -1.4148802   1.6175634   0.3269401
 -1.282969   -0.14979228 -1.3824384   0.3905498 ]"
Day 12_Y8-4-L.png,"[ 0.760884    2.4550424  -2.5177498   3.0643563   1.3136116   0.15261957
 -1.3215383  -1.0786165  -2.2213728  -0.5867309   1.5176437   1.6971867
 -2.6965022   0.17143078 -2.809914   -0.67528284]"
Day 1_Y8-4-L.png,"[-0.21188782  2.4236825  -1.475417    2.1413121   1.6791558   0.18617174
 -0.9047112  -0.34882304 -2.2192037  -1.1919395   1.7187675   1.0784158
 -2.0389607   0.0090096  -2.1715896   0.08589946]"
Day 4_Y8-4-L.png,"[-1.2399164  -0.60451806  1.4417788  -1.2209878  -0.23920797 -0.04677718
  0.57365257  1.1256173   0.72922325 -0.14236626 -0.26733908 -1.0993755
  1.3849747  -0.12052503  1.162201    0.5388816 ]"
Day 14_A8-1-R.png,"[-0.09247923  1.3371557  -1.0869869   1.0610511   1.7625071   0.41645935
 -0.5886535  -0.35823098 -1.4089292  -0.9450088   1.23347     0.91027445
 -1.6541193  -0.03824364 -1.4259793  -0.27643365]"
Day 7_A8-1-R.png,"[-2.657692    0.13983253  2.1082063  -2.1771543   1.0816633   0.29481128
  0.6065988   2.1942017  -0.9638737  -2.1660717   1.4141433  -1.2106482
  1.3207036   0.01118297  1.3631265   1.5742257 ]"
Day 9_Y8-4-L.png,"[-0.44236746  2.674245   -1.4413505   2.23686     2.117443    0.22454236
 -0.9251054  -0.26198378 -2.525216   -1.5138698   1.8938286   1.1075275
 -2.194842   -0.04780437 -2.3721938   0.2479382 ]"
