Mouse ID,Embedding
Day 1_Y8-2-L.png,"[ 19.148891  ,   9.290418  ,   0.36670536, -14.756624  ,  -9.685213  ,
  -0.3927177 ,   8.216126  ,   4.6077785 ,  -4.168283  ,   8.347029  ,
   8.372339  ,  -4.582667  ,  -0.1755673 ,  -5.624054  ,  -1.1977249 ,
  -5.688632  ]"
Day 15_A8-4-L.png,"[-25.385807  ,   1.6033453 ,   0.4014231 ,   7.9802694 ,   6.5044765 ,
  -5.1770983 ,   1.8812246 ,  -5.9080367 ,  -2.413108  ,   4.1101494 ,
   2.4575098 ,   0.36555174,  -4.8205104 ,  -0.633836  ,   5.2337313 ,
  -2.452172  ]"
Day 12_Y8-2-L.png,"[-15.070263  ,   1.4482489 ,  -0.90962315,   3.2563372 ,   3.1400292 ,
  -2.8090842 ,   0.79383427,  -2.1572635 ,  -1.6902817 ,   1.8534896 ,
   1.7425448 ,   0.9624548 ,  -1.7457107 ,  -0.6303395 ,   2.8508449 ,
  -1.1330346 ]"
Day 6_A8-4-L.png,"[ 3.384052  , -3.7520895 , -3.108119  , -5.885032  , -3.4887247 ,
  4.466909  , -3.5911322 ,  7.597708  , -0.09594953, -5.9399166 ,
 -2.1942687 ,  1.9719635 ,  5.487884  , -0.4592133 , -4.612247  ,
  4.213408  ]"
Day 2_A8-5-R.png,"[14.621005  ,  4.0124507 , -0.43316823, -9.360012  , -6.496516  ,
  1.0421755 ,  3.3480277 ,  4.65689   , -1.5573498 ,  2.8967478 ,
  3.2549088 , -1.9399743 ,  1.7354171 , -2.7904317 , -2.2406447 ,
 -1.5418658 ]"
Day 11_A8-5-R.png,"[-12.329379  ,   1.2843633 ,  -0.07369824,   3.9391167 ,   3.4139292 ,
  -2.9217236 ,   1.1585889 ,  -3.034362  ,  -1.4455142 ,   2.2029061 ,
   1.5029136 ,   0.3035164 ,  -2.407392  ,  -0.3510272 ,   3.120413  ,
  -1.4287449 ]"
Day 5_Y8-3-R.png,"[ 2.4531355 , -1.293625  , -1.5107566 , -3.7337358 , -2.1820357 ,
  1.8965878 , -1.4260329 ,  3.5020912 ,  0.32742378, -2.3842778 ,
 -0.6397572 ,  1.1666183 ,  2.8603067 , -0.5175214 , -2.3296227 ,
  1.8970041 ]"
Day 4_Y8-2-R.png,"[ 5.343372  , -1.8123286 , -0.17538317, -2.3799405 , -1.5680888 ,
  1.9620925 , -1.6724565 ,  1.773264  ,  1.2686042 , -2.6976604 ,
 -1.5157968 ,  0.5663825 ,  2.3377178 ,  0.3515894 , -1.9475589 ,
  1.7045361 ]"
Day 10_Y8-1-R.png,"[-14.752564  ,   0.8706033 ,  -0.27471444,   5.033078  ,   4.512483  ,
  -3.3294582 ,   0.71160126,  -3.679797  ,  -1.4117954 ,   1.8506322 ,
   1.2158445 ,   0.7787931 ,  -2.4634333 ,  -0.3318222 ,   3.497498  ,
  -1.1066216 ]"
Day 7_A8-4-L.png,"[-4.0854907 ,  0.40992144, -1.3603909 , -0.75074685,  0.2760297 ,
 -0.5890059 ,  0.15757558,  0.8356524 , -0.8639938 ,  0.04665988,
  0.9840222 ,  1.0254598 ,  0.7415016 , -1.0646671 ,  0.40482646,
  0.325402  ]"
Day 3_A8-3-R.png,"[ 19.190147  ,   2.2273152 ,  -1.6541872 , -10.590747  ,  -6.4331985 ,
   1.8811702 ,   1.588438  ,   6.1942563 ,  -1.2251434 ,   0.36327282,
   2.4515228 ,  -0.6082218 ,   3.639263  ,  -3.787536  ,  -3.6187115 ,
   0.5783057 ]"
Day 6_A8-3-L.png,"[ 6.82863  , -3.120266 , -1.4611487, -4.612788 , -3.1586814,  3.8622365,
 -2.8575485,  4.9591937,  1.197069 , -4.6833344, -2.4844306,  1.0086111,
  4.1812196,  0.4962806, -3.6665206,  2.9797251]"
Day 3_A8-5-L.png,"[13.870385  , -2.314912  , -3.9288216 , -9.453326  , -4.897656  ,
  3.873534  , -2.3419333 ,  8.9820385 , -0.71764165, -5.0106034 ,
 -0.63820237,  1.9207628 ,  6.702912  , -2.717091  , -4.887857  ,
  4.1751814 ]"
Day 9_A8-4-L.png,"[-2.9954517, -2.1910825, -0.3375584,  0.8368721,  0.6138492,  1.1593498,
 -2.0176172,  0.4769806,  1.0816418, -2.4935038, -1.8485377,  1.0275525,
  1.1678522,  1.038469 , -0.8467597,  1.5401486]"
Day 5_A8-3-R.png,"[ 1.8117357 , -2.3194377 , -1.0117569 , -0.49557465, -0.09216742,
  1.5573232 , -2.2112048 ,  1.9383284 ,  0.9054032 , -3.2197053 ,
 -1.9109634 ,  1.0265738 ,  2.091782  ,  0.6096942 , -1.2323353 ,
  2.2489064 ]"
Day 3_A8-3-L.png,"[13.392721  , -0.47518915, -2.8829892 , -8.837852  , -4.925579  ,
  2.8193507 , -0.7710834 ,  7.0931225 , -0.7221169 , -2.569259  ,
  0.4653343 ,  0.94521993,  4.969215  , -2.9121747 , -3.9910123 ,
  2.6098614 ]"
Day 10_A8-4-L.png,"[-9.830206  , -2.4461317 ,  1.2979236 ,  5.5023575 ,  3.1470263 ,
 -0.19561736, -2.023628  , -3.2244635 ,  1.295814  , -1.629903  ,
 -2.2960477 ,  0.36406347, -1.5682985 ,  2.4056683 ,  0.73037815,
  0.5781163 ]"
Day 4_A8-5-L.png,"[ 6.6208844 , -2.913176  ,  1.922173  ,  2.6809454 ,  0.10230079,
  2.3577816 , -2.049701  , -0.9920264 ,  3.0548472 , -2.6412404 ,
 -3.8263872 , -1.1161263 , -0.14058675,  3.0701191 , -1.1426435 ,
  1.0894411 ]"
Day 7_A8-3-R.png,"[-0.8822454 , -1.8451451 ,  0.31002492,  2.442584  ,  1.4138508 ,
  0.58675706, -1.7081769 , -0.7948373 ,  1.459018  , -1.9742929 ,
 -2.0864055 ,  0.56095254,  0.39289498,  1.5215948 , -0.08629449,
  1.3302976 ]"
Day 13_A8-5-L.png,"[-11.478587  ,  -2.7122295 ,   2.187489  ,   6.5795126 ,   3.8198063 ,
  -0.7765887 ,  -1.9539763 ,  -4.767839  ,   1.403137  ,  -1.2460134 ,
  -2.3820763 ,   0.02341053,  -2.5133529 ,   2.550571  ,   1.1159254 ,
   0.13077286]"
Day 4_Y8-1-L.png,"[ 3.1651256 , -1.1875387 , -1.3411556 , -1.9642206 , -0.4824857 ,
  0.92432046, -1.4466203 ,  2.0239832 ,  0.39264464, -2.2883286 ,
 -0.7157074 ,  1.2649462 ,  2.4750688 , -0.5750633 , -1.0638546 ,
  1.9022986 ]"
Day 6_Y8-2-L.png,"[-0.16197346, -1.2590897 , -2.3073404 , -3.3039637 , -1.2658943 ,
  1.4438541 , -1.5497139 ,  3.68677   , -0.28520477, -2.5756824 ,
 -0.4148641 ,  1.6841    ,  3.1573553 , -1.0535347 , -1.581846  ,
  2.0763052 ]"
Day 5_A8-4-R.png,"[13.513579  ,  2.458318  , -0.48993552, -6.8245993 , -4.587382  ,
  0.7814168 ,  2.1468666 ,  3.4622595 , -0.854703  ,  1.5782775 ,
  2.2795227 , -1.121874  ,  1.4938738 , -2.4489934 , -1.9136528 ,
 -0.5419141 ]"
Day 9_Y8-2-L.png,"[-7.3546214 , -1.2067926 ,  0.8291061 ,  2.5897183 ,  1.3293359 ,
 -0.13896681, -0.8759876 , -1.8022491 ,  0.5299572 , -0.62045753,
 -0.9180885 ,  0.19090268, -0.9954077 ,  1.1861758 ,  0.23393697,
 -0.01167304]"
Day 2_A8-1-L.png,"[14.373831  ,  2.225546  , -1.2632132 , -7.3906717 , -4.131755  ,
  0.56645316,  1.6611986 ,  3.9332697 , -0.89039344,  0.85704786,
  2.364983  , -0.26576716,  2.3895364 , -3.101748  , -1.8707832 ,
  0.20120978]"
Day 11_A8-1-L.png,"[-0.7993947 , -3.0869606 ,  1.5355241 ,  2.7671056 ,  0.49782202,
  2.1416337 , -2.4620128 , -1.066693  ,  2.537023  , -2.765575  ,
 -3.7230592 , -0.32882592,  0.00657843,  3.1992269 , -1.1534066 ,
  0.9740766 ]"
Day 12_Y8-4-R.png,"[-17.479717  ,   1.2855284 ,  -0.57297754,   4.65679   ,   4.123982  ,
  -3.3300757 ,   1.045994  ,  -3.1767457 ,  -1.8264316 ,   2.3098853 ,
   1.7657652 ,   0.8890122 ,  -2.574419  ,  -0.58893013,   3.445136  ,
  -1.3868253 ]"
Day 1_Y8-4-R.png,"[-5.8138933 , -2.312078  ,  1.0065112 ,  4.259611  ,  2.559674  ,
  0.14352609, -2.0951862 , -2.4954941 ,  1.5779124 , -1.9567981 ,
 -2.5774953 ,  0.43655702, -0.6369263 ,  2.3686802 ,  0.56974983,
  0.677267  ]"
Day 4_Y8-4-R.png,"[ 5.608178  , -2.6155279 ,  1.4842349 ,  2.3038602 ,  0.73179275,
  1.5387313 , -2.1929674 , -1.2136213 ,  2.733135  , -2.5871422 ,
 -3.5218582 , -0.5078944 ,  0.42194206,  2.5370727 , -0.5963269 ,
  1.2432948 ]"
Day 14_A8-1-L.png,"[ 0.21382825, -2.070245  ,  1.3120713 ,  2.671967  ,  0.83328164,
  0.87448174, -1.4827615 , -1.4885358 ,  1.8796957 , -1.6997406 ,
 -2.2914197 , -0.31101692, -0.45785877,  2.035708  , -0.45499074,
  0.72700083]"
Day 9_Y8-4-R.png,"[-12.164261  ,  -0.5793263 ,   0.4857447 ,   5.934327  ,   4.3051434 ,
  -1.9497008 ,  -0.648535  ,  -3.6561263 ,   0.04353544,   0.15650812,
  -0.7582905 ,   0.5173474 ,  -2.1031625 ,   1.3014284 ,   2.5779862 ,
  -0.2988562 ]"
Day 13_A8-1-L.png,"[-0.7043291 , -1.2232718 ,  0.24344349,  1.5926327 ,  1.1230212 ,
  0.31955746, -1.2848283 , -0.72357106,  1.0055927 , -1.5439135 ,
 -1.4221537 ,  0.43590102,  0.46778125,  1.0484369 ,  0.04128285,
  0.8241108 ]"
Day 0_A8-1-L.png,"[ 8.351798  , -2.064644  , -0.8858143 , -3.495665  , -2.2203987 ,
  2.4928226 , -1.9560462 ,  3.2095025 ,  1.3219086 , -3.2213929 ,
 -1.7968544 ,  0.80086803,  3.2237258 ,  0.25499398, -2.5155108 ,
  2.2358727 ]"
Day 3_Y8-4-R.png,"[10.599347  ,  0.5166893 , -2.2402747 , -7.65371   , -4.2569356 ,
  1.744245  ,  0.19097257,  5.5598197 , -0.752767  , -1.099114  ,
  1.2990538 ,  0.81798327,  3.730155  , -2.732374  , -3.0029917 ,
  1.5293899 ]"
Day 10_Y8-4-R.png,"[-14.619564  ,   0.86720246,  -0.23513432,   5.023962  ,   4.548471  ,
  -3.375074  ,   0.672256  ,  -3.7107816 ,  -1.4035026 ,   1.8530561 ,
   1.2012706 ,   0.7655971 ,  -2.4936104 ,  -0.3168435 ,   3.5312207 ,
  -1.1159551 ]"
Day 15_Y8-4-R.png,"[-23.0673   ,   1.4318117,   0.5525795,   7.8455396,   6.54958  ,
  -5.0657253,   1.7471428,  -6.0390787,  -2.2112865,   3.8668337,
   2.155847 ,   0.2887653,  -4.814952 ,  -0.5337595,   5.236097 ,
  -2.321449 ]"
Day 6_Y8-4-R.png,"[-2.1662264 , -1.1064601 ,  1.1393061 ,  3.1364818 ,  0.9858693 ,
  0.6039114 , -0.59811795, -1.4884151 ,  1.3132725 , -0.4552248 ,
 -1.773791  , -0.728806  , -1.1186322 ,  1.9225079 ,  0.3265769 ,
 -0.14995608]"
Day 8_A8-1-L.png,"[-1.3053582 , -2.1194127 ,  0.3208744 ,  2.632121  ,  1.8339463 ,
  0.61413157, -2.2224045 , -1.0786608 ,  1.5746214 , -2.4867833 ,
 -2.4628043 ,  0.7795577 ,  0.6358229 ,  1.6465148 , -0.03697185,
  1.5018456 ]"
Day 5_A8-1-L.png,"[ 1.5387449 , -1.5146224 , -1.0904104 , -1.6976674 , -0.6663965 ,
  1.3275197 , -1.7478383 ,  1.9554836 ,  0.56950235, -2.5200043 ,
 -1.1421156 ,  1.1231415 ,  2.301971  ,  0.13318688, -1.2540028 ,
  1.7278669 ]"
Day 5_Y8-4-R.png,"[ 2.266617  , -3.794432  ,  1.9866853 ,  5.2667065 ,  2.619955  ,
  1.4322474 , -3.2859385 , -2.8409574 ,  3.4820647 , -3.599948  ,
 -5.061131  , -0.302038  , -0.1851027 ,  3.8939192 ,  0.11711467,
  1.6005265 ]"
Day 15_A8-1-L.png,"[-14.10395   ,   0.26870677,   0.13117109,   5.4245057 ,   4.5210447 ,
  -2.9097385 ,   0.20365453,  -3.8585258 ,  -0.88920075,   1.2443275 ,
   0.6111767 ,   0.7019956 ,  -2.3329551 ,   0.13719776,   3.1586556 ,
  -0.78234315]"
Day 8_Y8-4-R.png,"[-6.573532  , -0.79887706,  0.53698206,  3.7629125 ,  2.6754506 ,
 -1.138283  , -0.7692177 , -2.5568025 ,  0.48090065, -0.36576328,
 -0.87889564,  0.40295887, -1.0636669 ,  1.0769035 ,  1.4717307 ,
  0.01115002]"
Day 10_A8-1-L.png,"[-4.692164  , -1.8270825 ,  0.75789034,  2.9640448 ,  1.7486441 ,
  0.25086066, -1.7557819 , -1.7516791 ,  1.1388376 , -1.765921  ,
 -1.784027  ,  0.49439144, -0.31537896,  1.5504949 ,  0.06804785,
  0.73566556]"
Day 13_Y8-4-R.png,"[-20.786911  ,   1.5917888 ,   0.17541948,   6.6382427 ,   5.783799  ,
  -4.675945  ,   1.7721055 ,  -5.147135  ,  -2.2178495 ,   3.6420648 ,
   2.273335  ,   0.4114142 ,  -4.1509132 ,  -0.7820624 ,   4.7786164 ,
  -2.1027946 ]"
Day 0_Y8-4-R.png,"[ 34.893723 ,   8.794919 ,   0.7049121, -19.247166 , -13.614838 ,
   1.3301344,   7.924182 ,   7.418184 ,  -3.266782 ,   7.3914447,
   7.309425 ,  -5.0585604,   2.559305 ,  -5.523736 ,  -3.744822 ,
  -4.612647 ]"
Day 14_Y8-4-R.png,"[-1.1890934e+01, -7.4436706e-01,  4.2510200e-02,  4.6278353e+00,
  3.3488183e+00, -1.3366644e+00, -8.7485951e-01, -2.5977790e+00,
 -5.3437427e-04, -2.1353753e-01, -8.0170655e-01,  7.8962415e-01,
 -1.3566384e+00,  1.1533215e+00,  1.8438669e+00, -4.5010466e-02]"
Day 7_Y8-4-R.png,"[-8.175729  , -2.4227328 ,  1.7433656 ,  6.4101486 ,  3.515774  ,
 -0.24591039, -1.9016098 , -3.7694414 ,  1.7336234 , -1.4833269 ,
 -2.8492796 ,  0.00974677, -1.7968994 ,  2.901144  ,  1.0781401 ,
  0.44691178]"
Day 9_A8-1-L.png,"[-3.841764  , -1.7144221 ,  0.35615504,  2.8009958 ,  1.8384398 ,
  0.25799176, -1.8447198 , -1.4228641 ,  1.175499  , -1.8238548 ,
 -1.9803336 ,  0.5726744 ,  0.0913237 ,  1.5959684 ,  0.30656716,
  0.87236345]"
Day 4_A8-1-L.png,"[ 8.0073528e+00, -3.7324524e+00,  1.8642733e+00,  2.3195899e+00,
 -1.2503192e-03,  2.9214363e+00, -2.9672668e+00, -6.2574691e-01,
  3.6811259e+00, -3.7322273e+00, -4.7751317e+00, -7.8861320e-01,
  7.1248764e-01,  3.4695106e+00, -1.6736052e+00,  1.8325955e+00]"
Day 12_A8-1-L.png,"[-6.2355514 , -2.1312964 ,  0.17480606,  3.4293032 ,  2.3576014 ,
  0.39234245, -2.3073218 , -1.3983494 ,  1.2957162 , -2.3546627 ,
 -2.3588967 ,  1.004327  ,  0.24522716,  1.8153543 ,  0.27956975,
  1.3431482 ]"
Day 1_A8-1-L.png,"[ 20.005713  ,   5.5143156 ,  -0.19201098, -10.634344  ,  -6.6302595 ,
  -0.13325302,   4.7572346 ,   4.1203837 ,  -2.0953512 ,   4.2777977 ,
   5.029336  ,  -2.1291246 ,   1.4469725 ,  -4.1940484 ,  -1.5388936 ,
  -2.1876292 ]"
Day 2_Y8-4-R.png,"[ 14.804907 ,   3.872973 ,  -1.6336666, -10.386906 ,  -6.1310105,
   0.6378814,   3.0438254,   5.5356402,  -2.0597205,   2.3003302,
   4.05266  ,  -0.6097609,   2.8086703,  -4.2667103,  -2.5055823,
  -0.5483686]"
Day 11_Y8-4-R.png,"[-16.566137  ,   1.4367921 ,  -0.41082948,   4.661027  ,   4.220378  ,
  -3.5270076 ,   1.3150811 ,  -3.4245982 ,  -1.8762941 ,   2.6051798 ,
   1.9914733 ,   0.70514953,  -2.7266226 ,  -0.7927286 ,   3.5972548 ,
  -1.497784  ]"
Day 7_A8-1-L.png,"[-1.0965079 , -1.0711983 , -0.50314707,  1.2355024 ,  1.4093194 ,
 -0.14116272, -1.2991613 , -0.2628065 ,  0.6029199 , -1.5509362 ,
 -0.9588025 ,  1.1227105 ,  0.9217568 ,  0.3813929 ,  0.23457392,
  1.322739  ]"
Day 6_A8-1-L.png,"[ 3.3844705 , -0.89981925, -1.1902969 , -1.9033515 , -0.65752304,
  0.8547019 , -1.1259348 ,  1.8150852 ,  0.34015465, -1.8652533 ,
 -0.5149071 ,  1.0590026 ,  2.2031226 , -0.5340282 , -1.0139883 ,
  1.6283859 ]"
Day 3_A8-1-L.png,"[10.081244  , -1.1724781 , -1.3240864 , -4.990704  , -2.8682282 ,
  2.2196777 , -1.3441136 ,  3.9426713 ,  0.69319063, -2.579565  ,
 -0.86632365,  0.69163465,  3.3922129 , -0.94799304, -2.7582777 ,
  2.1068268 ]"
Day 14_Y8-4-L.png,"[-21.128319  ,   1.76135   ,  -0.41076052,   5.72197   ,   5.274795  ,
  -4.498739  ,   1.6097419 ,  -4.2537436 ,  -2.5111477 ,   3.3676176 ,
   2.4728649 ,   0.78322536,  -3.673216  ,  -1.0178816 ,   4.456145  ,
  -1.9788613 ]"
Day 7_Y8-4-L.png,"[-5.573473  , -1.8588974 ,  1.1998446 ,  5.1262956 ,  2.8332322 ,
 -0.06871965, -1.5429633 , -2.733103  ,  1.4535618 , -1.2814573 ,
 -2.3838856 ,  0.04438839, -1.2728485 ,  2.3769426 ,  0.887543  ,
  0.5498307 ]"
Day 9_A8-1-R.png,"[ 1.889621  , -1.620853  , -1.5586897 , -1.8837594 , -0.43346518,
  1.1893572 , -1.8023655 ,  2.439758  ,  0.3161648 , -2.7361145 ,
 -0.9179018 ,  1.5192782 ,  2.6931465 , -0.4347618 , -1.3274951 ,
  2.2299736 ]"
Day 4_A8-1-R.png,"[13.188063  , -0.9392975 , -2.0457234 , -6.8902473 , -3.599723  ,
  2.221746  , -1.1455129 ,  5.305125  ,  0.20106624, -2.77072   ,
 -0.267925  ,  1.0102257 ,  4.439428  , -1.9068141 , -3.0379167 ,
  2.5083244 ]"
Day 1_A8-1-R.png,"[-2.715306  , -1.6568815 , -1.4466857 , -0.2182839 ,  0.5525528 ,
  0.77083844, -1.854468  ,  1.5695262 ,  0.07601129, -2.5873587 ,
 -0.9888778 ,  1.4936883 ,  1.8742629 ,  0.03275152, -0.59732205,
  1.901805  ]"
Day 2_Y8-4-L.png,"[ 15.172546  ,   1.6129616 ,  -2.4943125 , -10.7250805 ,  -6.076342  ,
   2.1135058 ,   0.8658124 ,   6.9969883 ,  -1.5286822 ,  -0.56014866,
   2.2299294 ,   0.26921582,   4.464844  ,  -3.8361495 ,  -3.6826196 ,
   1.4072245 ]"
Day 11_Y8-4-L.png,"[-19.490927  ,   1.4422861 ,  -0.06984644,   6.092822  ,   5.431853  ,
  -4.368287  ,   1.4638848 ,  -4.6819534 ,  -2.1241958 ,   3.1160672 ,
   2.1014977 ,   0.6253356 ,  -3.6028616 ,  -0.7608455 ,   4.4491725 ,
  -1.8470902 ]"
Day 5_Y8-4-L.png,"[ 1.0984266 , -2.1253722 ,  0.37450588,  1.5051113 ,  1.214297  ,
  0.6948882 , -2.2285416 , -0.6943961 ,  1.764285  , -2.5486143 ,
 -2.3973575 ,  0.7867006 ,  1.1631132 ,  1.3639777 , -0.43833503,
  1.6800511 ]"
Day 15_A8-1-R.png,"[-1.42551594e+01,  4.06078219e-01,  1.35757355e-02,  5.39635801e+00,
  4.54698133e+00, -3.02237725e+00,  3.33258599e-01, -3.87292933e+00,
 -1.04696918e+00,  1.38292003e+00,  6.99699581e-01,  7.37454295e-01,
 -2.34601784e+00,  5.15052453e-02,  3.24016857e+00, -8.88012469e-01]"
Day 6_A8-1-R.png,"[10.298449  , -0.15304583, -2.1440146 , -7.953583  , -4.5821695 ,
  2.1455545 , -0.22066614,  5.647485  , -0.6018935 , -1.6828824 ,
  0.9683121 ,  0.7995032 ,  3.8312452 , -2.6000478 , -3.4048164 ,
  1.7347783 ]"
Day 8_Y8-4-L.png,"[-8.098237  , -0.5770527 ,  0.13541345,  4.006441  ,  3.114595  ,
 -1.3191534 , -0.7335118 , -2.3610163 ,  0.18764114, -0.31501448,
 -0.64674705,  0.6750989 , -0.984119  ,  0.75738233,  1.6384541 ,
  0.18481402]"
Day 3_A8-1-R.png,"[ 18.79065   ,   2.5024984 ,  -2.222476  , -11.4005375 ,  -6.596378  ,
   1.6754866 ,   1.8524505 ,   6.903871  ,  -1.688067  ,   0.41389826,
   2.9960198 ,  -0.3376993 ,   4.0674667 ,  -4.2329006 ,  -3.3035197 ,
   0.60844994]"
Day 10_A8-1-R.png,"[ 3.1425884 , -1.2746944 , -0.495354  , -1.303929  , -0.61957365,
  1.1489635 , -1.336406  ,  1.3339504 ,  0.88370496, -1.9552227 ,
 -1.1307447 ,  0.8384937 ,  1.8590304 ,  0.17462203, -1.2981751 ,
  1.4760658 ]"
Day 12_A8-1-R.png,"[-12.352897  ,  -0.26683354,   0.10437027,   4.9673066 ,   3.7876792 ,
  -1.9554985 ,  -0.23376206,  -3.1943307 ,  -0.49291402,   0.62662226,
  -0.10912474,   0.6359153 ,  -1.8281589 ,   0.5578419 ,   2.310914  ,
  -0.36104104]"
Day 13_Y8-4-L.png,"[-23.337484  ,   0.96694165,   1.0758255 ,   8.162202  ,   6.3499804 ,
  -4.7241035 ,   1.463324  ,  -6.266449  ,  -1.8549412 ,   3.586954  ,
   1.858277  ,   0.04744263,  -5.047414  ,  -0.1538128 ,   4.8702593 ,
  -2.3192248 ]"
Day 0_Y8-4-L.png,"[ 23.330656  ,   6.6298423 ,  -0.52319694, -14.705511  ,  -9.581912  ,
   0.43278608,   5.6009154 ,   5.9431343 ,  -3.0738919 ,   5.283164  ,
   6.18913   ,  -2.6445239 ,   2.4318953 ,  -5.0842814 ,  -2.9669704 ,
  -2.7264419 ]"
Day 13_A8-1-R.png,"[-4.6644406 , -1.0599228 ,  0.12023232,  3.1429033 ,  2.5560534 ,
 -0.6274747 , -1.2869389 , -1.8140277 ,  0.5372556 , -1.1367618 ,
 -1.1010554 ,  0.8166553 , -0.25154018,  0.80451876,  0.934079  ,
  0.71361953]"
Day 0_A8-1-R.png,"[ 23.552423  ,   6.0899696 ,  -0.37526223, -12.570919  ,  -8.010351  ,
   0.19717714,   5.101994  ,   5.2039475 ,  -2.497618  ,   4.58856   ,
   5.593267  ,  -2.4234319 ,   1.8625042 ,  -4.9799385 ,  -2.5045986 ,
  -2.2314746 ]"
Day 10_Y8-4-L.png,"[-13.461992  ,   0.8014076 ,  -0.10748234,   4.918151  ,   4.2508283 ,
  -3.0532124 ,   0.60647273,  -3.5212998 ,  -1.0992053 ,   1.617515  ,
   0.94687724,   0.6400831 ,  -2.284078  ,  -0.08487501,   3.3024733 ,
  -1.010119  ]"
Day 15_Y8-4-L.png,"[-24.754852  ,   0.5233548 ,   1.5733367 ,   9.221334  ,   6.7791023 ,
  -4.628382  ,   1.2080693 ,  -6.913555  ,  -1.5092367 ,   3.4369717 ,
   1.3529598 ,  -0.17969407,  -5.5181727 ,   0.3919419 ,   4.9688125 ,
  -2.4142203 ]"
Day 6_Y8-4-L.png,"[-5.407696  , -4.166614  ,  2.161068  ,  3.925811  ,  1.0691637 ,
  1.6393228 , -3.29283   , -2.6840708 ,  2.7097461 , -3.3122454 ,
 -3.9688559 ,  0.03977219, -0.81620395,  3.4411347 , -1.4892213 ,
  1.2666163 ]"
Day 2_A8-1-R.png,"[13.307052  ,  1.1360312 , -1.0022292 , -6.3738785 , -3.732821  ,
  0.9309444 ,  0.9062842 ,  3.579707  , -0.40855858,  0.04229127,
  1.4327384 , -0.16171448,  2.4121091 , -2.384899  , -2.0848389 ,
  0.58503157]"
Day 11_A8-1-R.png,"[-1.6954688 , -1.8525805 ,  0.8467761 ,  3.1877851 ,  1.932827  ,
  0.22707401, -1.7146405 , -1.7342168 ,  1.6285883 , -1.6988319 ,
 -2.3382194 ,  0.3195034 , -0.19472075,  1.8793494 ,  0.27624983,
  0.8876017 ]"
Day 12_Y8-4-L.png,"[-17.19833   ,   1.1626375 ,  -0.16511317,   5.1134634 ,   4.305745  ,
  -3.3375502 ,   1.0597022 ,  -3.5585341 ,  -1.6415251 ,   2.324623  ,
   1.5963705 ,   0.6347161 ,  -2.8862448 ,  -0.36155894,   3.4795423 ,
  -1.4222758 ]"
Day 4_Y8-4-L.png,"[15.801282  ,  3.154165  , -0.62259805, -8.371476  , -5.427177  ,
  0.872613  ,  2.5861878 ,  4.114896  , -1.2322623 ,  2.0183327 ,
  2.9184182 , -1.3809962 ,  1.6978327 , -3.134768  , -2.338942  ,
 -0.7277272 ]"
Day 14_A8-1-R.png,"[-6.424713  , -2.6977935 ,  1.2039396 ,  4.7514052 ,  2.7909267 ,
  0.24172619, -2.5412798 , -2.8506405 ,  1.7397022 , -2.3704448 ,
 -2.8943763 ,  0.54156   , -0.6522511 ,  2.5067074 ,  0.32692462,
  1.0110718 ]"
Day 7_A8-1-R.png,"[ 4.5782437 ,  0.8171426 ,  0.20121811, -1.8661062 , -1.3047341 ,
  0.28211048,  0.5804606 ,  0.6735682 ,  0.21795906,  0.4687292 ,
  0.35379818, -0.46259674,  0.47544086, -0.43294948, -0.5544746 ,
 -0.17818655]"
Day 9_Y8-4-L.png,"[-9.8905    , -2.9989777 ,  1.3114442 ,  5.7343144 ,  2.896488  ,
  0.6561067 , -2.3398502 , -2.6395144 ,  1.672909  , -2.0635927 ,
 -3.182903  ,  0.17975403, -1.4906017 ,  3.113914  ,  0.3227753 ,
  0.6087146 ]"
Day 3_Y8-4-L.png,"[ 4.3022184 , -3.3809006 ,  1.8688437 ,  3.6305156 ,  1.2781451 ,
  1.978538  , -2.9415183 , -1.7046461 ,  3.4304821 , -3.3613245 ,
 -4.7219877 , -0.4943921 ,  0.28054065,  3.6120446 , -0.6508233 ,
  1.7029698 ]"
Day 8_A8-1-R.png,"[ 6.448679  , -0.66488814, -0.76063275, -2.1398501 , -0.76005155,
  0.69103515, -0.938799  ,  1.6132534 ,  0.680723  , -1.6436142 ,
 -0.5188177 ,  0.7723165 ,  2.0830262 , -0.55128324, -1.0359439 ,
  1.4713974 ]"
Day 5_A8-1-R.png,"[ 4.8097954 , -0.137637  , -0.5024462 , -1.7066307 , -0.8348116 ,
  0.37919936, -0.2379072 ,  1.1613665 ,  0.37885314, -0.7227311 ,
 -0.10809113,  0.41388887,  1.4166071 , -0.39336792, -0.5641411 ,
  0.7527962 ]"
Day 1_Y8-4-L.png,"[ 1.6569786 ,  0.88584906, -0.86771005, -2.4579656 , -1.1528722 ,
  0.0377891 ,  0.49776167,  1.3424827 , -0.57135177,  0.14142795,
  1.0635386 ,  0.36354667,  1.1246388 , -1.0829971 , -0.18686144,
  0.0531735 ]"
